StartDate,EndDate,Status_x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID,Submission id,Participant id,Status_y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Religious affiliation,Participation in regular religious activities,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
1/21/2025 1:01,1/21/2025 1:07,IP Address,41.116.89.10,100,358,TRUE,1/21/2025 1:07,R_233TJnaBcnUgXFn,,,,,-26.2309,28.0583,anonymous,ZH-T,67894eddb3e83f19dd324d43,strongly believe,graduate school (postgraduate),Once a week,Yes,very likely to increase,very likely to increase,very likely to decrease,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,67894eddb3e83f19dd324d43,678f37dfd82f111cdb4390de,67894eddb3e83f19dd324d43,AWAITING REVIEW,Not Applicable,2025-01-21T06:00:10.691000Z,2025-01-21T06:08:33.571000Z,,2025-01-21T06:08:34.207382Z,503,NOCODE,1,"Afrikaans, English, French, German",Hinduism,Yes. Both public and private,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
1/21/2025 1:14,1/21/2025 1:20,IP Address,197.93.22.13,100,382,TRUE,1/21/2025 1:20,R_2JUwW3STuWjqQ3L,,,,,-29.8427,31.0141,anonymous,ZH-T,673fa65a0f744b58df87cf8b,strongly disbelieve,graduate school (postgraduate),Daily or more,Yes,may decrease,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to increase,very likely to increase,may increase,remain the same,very likely to increase,remain the same,remain the same,remain the same,remain the same,may increase,673fa65a0f744b58df87cf8b,678f3b34e869db3b6743f463,673fa65a0f744b58df87cf8b,TIMED-OUT,Not Applicable,2025-01-21T06:14:12.915000Z,,,,424164,,0,English,Hinduism,Yes. Both public and private,32,Female,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
1/21/2025 6:10,1/21/2025 6:18,IP Address,157.49.218.170,100,482,TRUE,1/21/2025 6:18,R_4fkpq75lC9MAp3I,,,,,13.0895,80.2739,anonymous,ZH-T,66e2ab1c009ca8e46195d5bc ,somewhat believe,undergraduate (college/University),2-3 times a year,Yes,remain the same,remain the same,remain the same,remain the same,may decrease,may increase,may increase,definitely increase,will definitely increase,definitely increase,remain the same,may increase,remain the same,remain the same,may decrease,may decrease,66e2ab1c009ca8e46195d5bc,678f809646d63b85d93af8ff,66e2ab1c009ca8e46195d5bc,AWAITING REVIEW,Not Applicable,2025-01-21T11:10:31.906000Z,2025-01-21T11:19:36.238000Z,,2025-01-21T11:19:37.422516Z,545,NOCODE,4,English,Hinduism,Yes. Both public and private,22,Female,Asian,India,India,India,Tamil,Yes,Other
1/21/2025 7:41,1/21/2025 7:46,IP Address,105.186.6.30,100,275,TRUE,1/21/2025 7:46,R_8BZLxgeR8yxl4IN,,,,,-26.2309,28.0583,anonymous,ZH-T,678e5e6d8ecd1ff93c5f1763,strongly believe,undergraduate (college/University),Daily or more,Yes,very likely to decrease,very likely to decrease,may decrease,very likely to decrease,may decrease,may increase,definitely increase,definitely increase,will definitely increase,definitely increase,may increase,very likely to increase,definitely increase,definitely increase,may decrease,may decrease,678e5e6d8ecd1ff93c5f1763,678f95f3aff7ef9287459f64,678e5e6d8ecd1ff93c5f1763,AWAITING REVIEW,Not Applicable,2025-01-21T12:41:33.261000Z,2025-01-21T12:47:34.807000Z,,2025-01-21T12:47:35.942063Z,362,NOCODE,1,"Afrikaans, English, Other",Hinduism,Yes. Both public and private,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
1/21/2025 10:39,1/21/2025 10:46,IP Address,142.198.223.219,100,437,TRUE,1/21/2025 10:47,R_1kvKbF1YuoQoDHc,,,,,43.7806,-79.3503,anonymous,ZH-T,65a7ddc4b4f6f2035cddcee7,unsure,undergraduate (college/University),2-3 times a year,Yes,may decrease,may increase,very likely to decrease,remain the same,very likely to decrease,remain the same,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,very likely to increase,definitely increase,definitely increase,definitely decrease,stay the same,65a7ddc4b4f6f2035cddcee7,678fbfb68039afce3607ec5a,65a7ddc4b4f6f2035cddcee7,AWAITING REVIEW,Not Applicable,2025-01-21T15:39:38.720000Z,2025-01-21T15:47:18.772000Z,,2025-01-21T15:47:42.918148Z,461,NOCODE,229,"English, Tamil",Hinduism,Yes. Both public and private,29,Male,Other,Canada,Canada,Canada,English,No,Full-Time
1/21/2025 14:47,1/21/2025 14:50,IP Address,67.188.29.189,100,170,TRUE,1/21/2025 14:50,R_3QCtjgpadsO3qGR,,,,,37.4371,-121.8954,anonymous,ZH-T,6636a7456e7f277f59dda9bd,strongly believe,undergraduate (college/University),2-3 times a year,Yes,may decrease,very likely to increase,definitely decrease,may increase,definitely decrease,may increase,definitely increase,definitely increase,will definitely increase,definitely increase,definitely increase,remain the same,may increase,remain the same,definitely decrease,definitely increase,6636a7456e7f277f59dda9bd,678ff9c52a00884765884e1d,6636a7456e7f277f59dda9bd,AWAITING REVIEW,Not Applicable,2025-01-21T19:47:23.152000Z,2025-01-21T19:50:26.496000Z,,2025-01-21T19:51:00.718815Z,184,NOCODE,471,"English, Hindi",Hinduism,Yes. Both public and private,31,Female,Asian,India,United States,India,Other,No,Full-Time
1/15/2025 1:53,1/15/2025 2:22,IP Address,163.116.164.119,24,1793,FALSE,1/22/2025 2:23,R_2sABQZujfQ1d4MI,,,,,-26.0964,27.991,anonymous,ZH-T,611fa7145e12d461efbc32ad,strongly believe,undergraduate (college/University),Daily or more,Yes,,,,,,,,,,,,,,,,,611fa7145e12d461efbc32ad,67875b450dccb69b974ed498,611fa7145e12d461efbc32ad,RETURNED,Not Applicable,2025-01-15T06:53:02.489000Z,,,,,,213,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
1/15/2025 1:48,1/15/2025 3:06,IP Address,197.101.185.121,5,4675,FALSE,1/22/2025 3:06,R_2OgtVk0fDejoYb7,,,,,-29.9056,30.9405,anonymous,ZH-T,60d59686a148c19ff53b231a,,,,,,,,,,,,,,,,,,,,,60d59686a148c19ff53b231a,67875a3ce760dc8b32f05073,60d59686a148c19ff53b231a,TIMED-OUT,Not Applicable,2025-01-15T06:48:38.130000Z,,,,940498,,458,English,Hinduism,Yes. Both public and private,35,Male,Asian,South Africa,South Africa,South Africa,English,Yes,Full-Time
1/22/2025 5:48,1/22/2025 5:54,IP Address,168.210.92.204,100,343,TRUE,1/22/2025 5:54,R_8E4jZY3gggFmOBq,,,,,-29.8427,31.0141,anonymous,ZH-T,60be8efc2d564bcd4c8896b4,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,remain the same,may decrease,may increase,very likely to decrease,may decrease,remain the same,definitely increase,very likely to increase,remain the same,definitely increase,definitely increase,very likely to increase,definitely increase,very likely to decrease,stay the same,60be8efc2d564bcd4c8896b4,6790cd0b6fd2fb40f861113c,60be8efc2d564bcd4c8896b4,TIMED-OUT,Not Applicable,2025-01-22T10:48:50.370000Z,,,,321287,,449,English,Hinduism,Yes. Both public and private,23,Male,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
1/22/2025 9:37,1/22/2025 9:40,IP Address,70.50.121.35,100,180,TRUE,1/22/2025 9:40,R_6jUseHIL4zNLF4O,,,,,43.6098,-79.6724,anonymous,ZH-T,669ab9bfa52b1be0edf63075,unsure,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,may increase,very likely to increase,may decrease,remain the same,may increase,may increase,may increase,may increase,may increase,may increase,remain the same,very likely to increase,definitely decrease,stay the same,669ab9bfa52b1be0edf63075,6791029acb51028e146ed892,669ab9bfa52b1be0edf63075,AWAITING REVIEW,Not Applicable,2025-01-22T14:37:18.591000Z,2025-01-22T14:40:57.604000Z,,2025-01-22T14:40:58.419562Z,220,NOCODE,151,"English, Tamil",Hinduism,Yes. Both public and private,26,Female,Asian,India,Canada,India,English,Yes,Full-Time
1/22/2025 11:50,1/22/2025 11:53,IP Address,82.39.185.105,100,199,TRUE,1/22/2025 11:53,R_8PYHtDrwB03K12D,,,,,51.8686,-2.2446,anonymous,ZH-T,65ca4efd9e492352fb16ca90,somewhat believe,graduate school (postgraduate),Once a month,Yes,may decrease,very likely to decrease,remain the same,very likely to increase,may decrease,may decrease,definitely increase,definitely increase,remain the same,remain the same,very likely to increase,definitely increase,definitely increase,definitely increase,very likely to decrease,definitely decrease,65ca4efd9e492352fb16ca90,679121c03127cec11af4c95f,65ca4efd9e492352fb16ca90,AWAITING REVIEW,Not Applicable,2025-01-22T16:50:15.597000Z,2025-01-22T16:53:57.891000Z,,2025-01-22T16:54:31.671240Z,223,NOCODE,178,English,Hinduism,Yes. Both public and private,29,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
1/22/2025 12:25,1/22/2025 13:03,IP Address,98.236.171.0,100,2242,TRUE,1/22/2025 13:03,R_7OIOLOm0lAlS69i,,,,,40.4324,-79.9247,anonymous,ZH-T,679035318bffecb6f1dc0fe8,strongly believe,undergraduate (college/University),Once a month,Yes,very likely to decrease,remain the same,definitely decrease,may decrease,definitely decrease,very likely to increase,definitely increase,definitely increase,may increase,may increase,very likely to increase,may increase,remain the same,may increase,definitely decrease,may decrease,679035318bffecb6f1dc0fe8,67912a152ecee99550ad5aa9,679035318bffecb6f1dc0fe8,TIMED-OUT,Not Applicable,2025-01-22T17:25:48.244000Z,,,,297469,,15,English,Hinduism,Yes. Both public and private,21,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
1/22/2025 15:11,1/22/2025 15:13,IP Address,172.58.145.49,100,138,TRUE,1/22/2025 15:13,R_1cebJqtNF8P8e6p,,,,,36.1406,-86.7508,anonymous,ZH-T,63d82e03cc22fd09e7629047,strongly believe,undergraduate (college/University),Daily or more,Yes,remain the same,may decrease,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,stay the same,63d82e03cc22fd09e7629047,679150da42ced09f3efa9a09,63d82e03cc22fd09e7629047,AWAITING REVIEW,Not Applicable,2025-01-22T20:11:15.832000Z,2025-01-22T20:13:49.118000Z,,2025-01-22T20:13:50.083909Z,154,NOCODE,1750,English,Hinduism,Yes. Both public and private,32,Male,Asian,United States,United States,United States,English,No,Other
1/22/2025 15:56,1/22/2025 16:02,IP Address,172.59.71.84,100,362,TRUE,1/22/2025 16:02,R_5UwpMLul6wQKryp,,,,,30.2712,-81.7529,anonymous,ZH-T,65dd20fc1eb656fe97f92e73,unsure,undergraduate (college/University),Once a month,Yes,may decrease,may decrease,remain the same,may increase,very likely to decrease,remain the same,very likely to increase,remain the same,very likely to increase,remain the same,very likely to increase,very likely to increase,remain the same,remain the same,may decrease,stay the same,65dd20fc1eb656fe97f92e73,67915b844eeb671d5a627c30,65dd20fc1eb656fe97f92e73,AWAITING REVIEW,Not Applicable,2025-01-22T20:56:42.521000Z,2025-01-22T21:02:59.515000Z,,2025-01-22T21:03:31.706052Z,377,NOCODE,411,English,Hinduism,Yes. Both public and private,19,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
1/22/2025 23:30,1/22/2025 23:33,IP Address,68.145.77.234,100,230,TRUE,1/22/2025 23:33,R_6B5m2F6EKhzOvZP,,,,,51.1202,-113.9429,anonymous,ZH-T,66888d3c4308ced7170b6913,somewhat believe,undergraduate (college/University),Once a week,Yes,may decrease,remain the same,very likely to decrease,may decrease,very likely to decrease,may decrease,very likely to increase,very likely to increase,may increase,very likely to increase,remain the same,may increase,remain the same,remain the same,remain the same,may increase,66888d3c4308ced7170b6913,6791c5c800dcbfa7b49ccaaf,66888d3c4308ced7170b6913,AWAITING REVIEW,Not Applicable,2025-01-23T04:30:00.962000Z,2025-01-23T04:34:38.678000Z,,2025-01-23T04:34:39.354344Z,278,NOCODE,19,"English, Hindi, Punjabi",Hinduism,Yes. Both public and private,19,Female,Asian,India,Canada,Canada,Hindi,Yes,Unemployed (and job seeking)
1/23/2025 10:22,1/23/2025 10:25,IP Address,148.252.146.76,100,191,TRUE,1/23/2025 10:25,R_2pmqQSkYUOiNQ1V,,,,,51.4964,-0.1224,anonymous,ZH-T,5ea02624b2f3340315379553,somewhat believe,undergraduate (college/University),Once a few months,Yes,remain the same,may increase,remain the same,may increase,may decrease,may decrease,may increase,very likely to increase,remain the same,may increase,very likely to increase,remain the same,remain the same,remain the same,may decrease,stay the same,5ea02624b2f3340315379553,67925eb123a039e568bdfab8,5ea02624b2f3340315379553,AWAITING REVIEW,Not Applicable,2025-01-23T15:22:31.616000Z,2025-01-23T15:26:12.165000Z,,2025-01-23T15:27:08.475417Z,221,NOCODE,282,English,Hinduism,Yes. Both public and private,33,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
1/23/2025 10:48,1/23/2025 10:55,IP Address,172.56.167.157,100,408,TRUE,1/23/2025 10:55,R_7sQP8fpBHrfmQ7m,,,,,40.7484,-73.862,anonymous,ZH-T,675468f9790db14866c8c223,strongly believe,high school,Once a month,Yes,may decrease,very likely to decrease,very likely to decrease,may decrease,may decrease,may decrease,may increase,very likely to increase,may increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,definitely increase,may decrease,,675468f9790db14866c8c223,679264cac284953293835479,675468f9790db14866c8c223,AWAITING REVIEW,Not Applicable,2025-01-23T15:48:38.440000Z,2025-01-23T15:55:58.354000Z,,2025-01-23T15:56:34.797097Z,440,NOCODE,144,English,Hinduism,Yes. Both public and private,30,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
1/23/2025 13:23,1/23/2025 13:29,IP Address,80.192.9.40,100,341,TRUE,1/23/2025 13:29,R_2YDdnZMW1zPOkfv,,,,,51.1147,-0.184,anonymous,ZH-T,6608309a0ee67c261cb47d7a,strongly believe,undergraduate (college/University),Once a week,Yes,may decrease,remain the same,remain the same,may increase,may decrease,very likely to decrease,very likely to increase,remain the same,very likely to increase,very likely to increase,may increase,very likely to increase,remain the same,may increase,very likely to decrease,stay the same,6608309a0ee67c261cb47d7a,67928912c0c0732807f85430,6608309a0ee67c261cb47d7a,AWAITING REVIEW,Not Applicable,2025-01-23T18:23:20.506000Z,2025-01-23T18:29:49.073000Z,,2025-01-23T18:30:26.785572Z,389,NOCODE,101,"English, Hindi",Hinduism,Yes. Both public and private,30,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
1/23/2025 15:46,1/23/2025 15:47,IP Address,172.59.76.189,100,65,TRUE,1/23/2025 15:47,R_3szWe89W5LBLZHW,,,,,39.0353,-94.4636,anonymous,ZH-T,6764e255b517b1982e5225f4,somewhat believe,graduate school (postgraduate),Once a week,Yes,may decrease,may decrease,remain the same,may increase,may decrease,very likely to decrease,may increase,may increase,may increase,may increase,may decrease,remain the same,may decrease,remain the same,may decrease,may decrease,6764e255b517b1982e5225f4,6792aa88216d15d8293535d5,6764e255b517b1982e5225f4,AWAITING REVIEW,Not Applicable,2025-01-23T20:46:05.114000Z,2025-01-23T20:47:33.119000Z,,2025-01-23T20:47:33.867002Z,89,NOCODE,77,"English, Swedish, Spanish",Hinduism,Yes. Both public and private,25,Male,Asian,United States,United States,United States,English,Yes,Full-Time
1/23/2025 19:51,1/23/2025 19:56,IP Address,73.8.127.93,100,321,TRUE,1/23/2025 19:56,R_5ODju8hKs6vKFIM,,,,,41.8897,-87.989,anonymous,ZH-T,5e90d072ece5ad06774fbf20,strongly believe,undergraduate (college/University),2-3 times a year,Yes,remain the same,remain the same,may decrease,remain the same,very likely to decrease,may decrease,very likely to increase,very likely to increase,may increase,very likely to increase,may increase,may increase,remain the same,remain the same,may decrease,may decrease,5e90d072ece5ad06774fbf20,6792e410580915ca81c44be1,5e90d072ece5ad06774fbf20,AWAITING REVIEW,Not Applicable,2025-01-24T00:51:33.845000Z,2025-01-24T00:57:33.807000Z,,2025-01-24T00:57:45.105801Z,360,NOCODE,407,"English, Hindi",Hinduism,Yes. Both public and private,31,Male,Asian,India,United States,India,Hindi,No,Full-Time
1/23/2025 23:40,1/23/2025 23:43,IP Address,174.61.103.139,100,189,TRUE,1/23/2025 23:43,R_3doH8euzbBWOEoZ,,,,,26.1481,-80.2088,anonymous,ZH-T,5e3b759740e302397f294a2d,somewhat believe,graduate school (postgraduate),Once a few months,Yes,very likely to decrease,may decrease,may decrease,may decrease,very likely to decrease,very likely to decrease,definitely increase,definitely increase,very likely to increase,definitely increase,may increase,may increase,may increase,may increase,very likely to decrease,very likely to decrease,5e3b759740e302397f294a2d,679319c2635b893146945eff,5e3b759740e302397f294a2d,AWAITING REVIEW,Not Applicable,2025-01-24T04:40:38.112000Z,2025-01-24T04:43:59.094000Z,,2025-01-24T04:43:59.703035Z,201,NOCODE,1571,English,Hinduism,Yes. Both public and private,26,Female,Asian,United States,United States,United States,English,Yes,Part-Time
1/24/2025 5:37,1/24/2025 5:38,IP Address,147.161.236.120,100,71,TRUE,1/24/2025 5:38,R_8m1uVNtYh6K1awk,,,,,53.4809,-2.2374,anonymous,ZH-T,5d5d65f84bd7800017a4f90e,somewhat believe,undergraduate (college/University),Once a month,Yes,may decrease,may increase,very likely to decrease,may increase,may decrease,may increase,may decrease,may increase,may increase,may increase,may increase,remain the same,may increase,may increase,may decrease,stay the same,5d5d65f84bd7800017a4f90e,67936d5bfcd976a416428475,5d5d65f84bd7800017a4f90e,AWAITING REVIEW,Not Applicable,2025-01-24T10:37:25.515000Z,2025-01-24T10:38:54.681000Z,,2025-01-24T10:38:55.618413Z,90,NOCODE,994,"Hindi, English",Hinduism,Yes. Both public and private,31,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
1/24/2025 6:52,1/24/2025 6:55,IP Address,86.178.27.168,100,183,TRUE,1/24/2025 6:55,R_8MxJLcHm6ltrTHu,,,,,51.434,0.3486,anonymous,ZH-T,5fb6fc73ed317d1b45e63501,somewhat believe,undergraduate (college/University),Once a week,Yes,very likely to decrease,may increase,may decrease,remain the same,very likely to decrease,very likely to decrease,definitely increase,very likely to increase,remain the same,remain the same,may increase,may increase,remain the same,remain the same,may decrease,may decrease,5fb6fc73ed317d1b45e63501,67937f00d6cc500d92ee7318,5fb6fc73ed317d1b45e63501,AWAITING REVIEW,Not Applicable,2025-01-24T11:52:35.398000Z,2025-01-24T11:56:15.933000Z,,2025-01-24T11:56:17.391737Z,221,NOCODE,117,English,Hinduism,Yes. Both public and private,23,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
