,StartDate,EndDate,Status_x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q34,1.1,1.2,1.3,Q33,4.1,4.2,8.1,8.2,5.1,5.2,6.1,6.2,7.1,7.2,3.1,3.2,10.1,10.2,9.1,9.2,PROLIFIC_PID,Submission id,Participant id,Status_y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Religious affiliation,Participation in regular religious activities,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
196,2025-03-06 00:34:59,2025-03-06 00:37:41,IP Address,172.56.3.130,100,162,True,2025-03-06 00:37:42,R_5Mg4V3ESiJgcG7j,,,,,38.9635,-76.9672,anonymous,ZH-T,6788d7a7c1543982408eb2eb,strongly believe,high school,Once a few months,Yes,remain the same,remain the same,remain the same,remain the same,may decrease,may decrease,very likely to increase,very likely to increase,very likely to increase,very likely to increase,may increase,may increase,remain the same,may increase,may decrease,may decrease,6788d7a7c1543982408eb2eb,67c933fbee58484b0dcd87d1,6788d7a7c1543982408eb2eb,AWAITING REVIEW,Not Applicable,2025-03-06T05:34:57.086000Z,2025-03-06T05:39:14.673000Z,,2025-03-06T05:39:15.255114Z,258.0,NOCODE,21,"Telugu, English",Hinduism,Yes. Private only,20,Male,Asian,United States,United States,United States,English,Yes,Part-Time
197,2025-03-06 00:37:54,2025-03-06 00:38:59,IP Address,172.56.3.130,100,64,True,2025-03-06 00:39:00,R_5k1FAGQTi7IDrsO,,,,,38.9635,-76.9672,anonymous,ZH-T,6788d7a7c1543982408eb2eb,strongly believe,high school,Once a few months,Yes,remain the same,remain the same,remain the same,remain the same,may decrease,may decrease,very likely to increase,very likely to increase,may increase,may increase,may increase,may increase,may increase,may increase,may decrease,may decrease,6788d7a7c1543982408eb2eb,67c933fbee58484b0dcd87d1,6788d7a7c1543982408eb2eb,AWAITING REVIEW,Not Applicable,2025-03-06T05:34:57.086000Z,2025-03-06T05:39:14.673000Z,,2025-03-06T05:39:15.255114Z,258.0,NOCODE,21,"Telugu, English",Hinduism,Yes. Private only,20,Male,Asian,United States,United States,United States,English,Yes,Part-Time
198,2025-03-06 00:38:44,2025-03-06 00:44:56,IP Address,68.32.56.165,100,372,True,2025-03-06 00:44:56,R_5eBdGLG8ETpnw0p,,,,,42.5353,-83.1493,anonymous,ZH-T,66b1792d3470fa925ee34763,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,definitely increase,remain the same,definitely increase,remain the same,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,definitely increase,remain the same,remain the same,66b1792d3470fa925ee34763,67c934a4d5dc354e3f7e4381,66b1792d3470fa925ee34763,AWAITING REVIEW,Not Applicable,2025-03-06T05:38:32.113000Z,2025-03-06T05:45:30.048000Z,,2025-03-06T05:45:30.724757Z,418.0,NOCODE,153,"English, Hindi, Gujarati",Hinduism,Yes. Both public and private,35,Female,Asian,India,United States,India,Gujarati,DATA_EXPIRED,Full-Time
199,2025-03-06 00:41:35,2025-03-06 00:45:39,IP Address,82.174.87.63,100,244,True,2025-03-06 00:45:40,R_2TTuV6AXLcOva6e,,,,,52.3955,5.2975,anonymous,ZH-T,664342851dc36f4b537a303b,somewhat believe,graduate school (postgraduate),Once a week,Yes,remain the same,remain the same,remain the same,remain the same,may decrease,may decrease,may increase,may increase,very likely to increase,may increase,may increase,remain the same,may increase,remain the same,may decrease,may decrease,664342851dc36f4b537a303b,67c93587f82bb6b5fac1a2c9,664342851dc36f4b537a303b,AWAITING REVIEW,Not Applicable,2025-03-06T05:41:32.528000Z,2025-03-06T05:45:55.674000Z,,2025-03-06T05:45:56.200223Z,264.0,NOCODE,55,"English, Hindi, Other",Hinduism,Yes. Private only,37,Female,Asian,India,Netherlands,India,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
200,2025-03-06 02:00:58,2025-03-06 02:03:35,IP Address,101.98.225.3,100,157,True,2025-03-06 02:03:36,R_9fITXtJmhfdgfOe,,,,,-36.759,174.5678,anonymous,ZH-T,601e4c88252f60290cc57d4c,somewhat disbelieve,graduate school (postgraduate),Once a week,Yes,remain the same,may decrease,remain the same,very likely to increase,may decrease,very likely to increase,very likely to increase,very likely to increase,remain the same,very likely to increase,remain the same,may increase,remain the same,remain the same,very likely to decrease,definitely decrease,601e4c88252f60290cc57d4c,67c9480cc868a2ef9244d44b,601e4c88252f60290cc57d4c,AWAITING REVIEW,Not Applicable,2025-03-06T07:00:55.279000Z,2025-03-06T07:04:04.177000Z,,2025-03-06T07:04:04.866173Z,189.0,NOCODE,655,English,Hinduism,Yes. Private only,26,Male,Asian,South Africa,New Zealand,New Zealand,English,No,Full-Time
201,2025-03-06 02:11:08,2025-03-06 02:14:20,IP Address,47.197.51.62,100,191,True,2025-03-06 02:14:20,R_7QxkOUEpFaQAujP,,,,,28.2365,-82.3289,anonymous,ZH-T,61109ecf39bceae2e8701c3f,unsure,undergraduate (college/University),Once a few months,Yes,may decrease,very likely to increase,definitely decrease,may increase,may decrease,may increase,definitely increase,very likely to increase,definitely increase,very likely to increase,definitely increase,very likely to increase,very likely to increase,definitely increase,very likely to decrease,remain the same,61109ecf39bceae2e8701c3f,67c94a82f12d59e8a4895350,61109ecf39bceae2e8701c3f,AWAITING REVIEW,Not Applicable,2025-03-06T07:11:06.571000Z,2025-03-06T07:14:47.391000Z,,2025-03-06T07:14:48.087507Z,221.0,NOCODE,269,English,Hinduism,Yes. Both public and private,22,Male,Asian,United States,United States,United States,English,Yes,Part-Time
202,2025-03-06 02:57:19,2025-03-06 03:00:56,IP Address,81.136.30.208,100,217,True,2025-03-06 03:00:57,R_8qsktf3DHgEm1Rs,,,,,51.5773,-0.3278,anonymous,ZH-T,56c225fe0a25f1000ce56865,strongly believe,graduate school (postgraduate),Once a week,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to increase,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,56c225fe0a25f1000ce56865,67c9555778e7465fcfab08e2,56c225fe0a25f1000ce56865,AWAITING REVIEW,Not Applicable,2025-03-06T07:57:16.786000Z,2025-03-06T08:01:10.901000Z,,2025-03-06T08:01:11.581884Z,235.0,NOCODE,2069,"English, Hindi",Hinduism,Yes. Private only,50,Male,Asian,Iraq,United Kingdom,India,English,No,Full-Time
203,2025-03-06 04:38:59,2025-03-06 04:43:39,IP Address,80.218.100.208,100,279,True,2025-03-06 04:43:40,R_8ohDFpSqqjFGMim,,,,,47.4247,8.547,anonymous,ZH-T,673f0b66963d788730bc8878,somewhat disbelieve,undergraduate (college/University),2-3 times a year,Yes,remain the same,remain the same,remain the same,may increase,remain the same,may increase,may increase,may increase,may increase,may increase,very likely to decrease,may decrease,remain the same,may increase,remain the same,may decrease,673f0b66963d788730bc8878,67c96d2bd49331a9ca464779,673f0b66963d788730bc8878,AWAITING REVIEW,Not Applicable,2025-03-06T09:38:56.789000Z,2025-03-06T09:43:51.175000Z,,2025-03-06T09:43:51.877279Z,295.0,NOCODE,25,"English, German",Hinduism,Yes. Public only,21,Female,Asian,Switzerland,Switzerland,India,English,Yes,Part-Time
204,2025-03-06 06:22:40,2025-03-06 06:27:18,IP Address,223.187.112.39,100,278,True,2025-03-06 06:27:19,R_9PAHy1Jkh3d3TKY,,,,,13.0895,80.2739,anonymous,ZH-T,66e45c577a30b6b2782bfc49,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to increase,definitely increase,may increase,remain the same,may increase,very likely to increase,remain the same,remain the same,remain the same,remain the same,66e45c577a30b6b2782bfc49,67c985690e1901ff75fccbc8,66e45c577a30b6b2782bfc49,AWAITING REVIEW,Not Applicable,2025-03-06T11:22:32.475000Z,2025-03-06T11:33:57.952000Z,,2025-03-06T11:33:58.492623Z,686.0,NOCODE,1,English,Hinduism,Yes. Both public and private,44,Female,Asian,India,India,India,Hindi,No,Full-Time
205,2025-03-06 06:31:34,2025-03-06 06:33:28,IP Address,223.187.112.39,100,113,True,2025-03-06 06:33:29,R_95uruAfP5H4kE7v,,,,,13.0895,80.2739,anonymous,ZH-T,66e45c577a30b6b2782bfc49,strongly believe,graduate school (postgraduate),Daily or more,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,may increase,remain the same,remain the same,remain the same,66e45c577a30b6b2782bfc49,67c985690e1901ff75fccbc8,66e45c577a30b6b2782bfc49,AWAITING REVIEW,Not Applicable,2025-03-06T11:22:32.475000Z,2025-03-06T11:33:57.952000Z,,2025-03-06T11:33:58.492623Z,686.0,NOCODE,1,English,Hinduism,Yes. Both public and private,44,Female,Asian,India,India,India,Hindi,No,Full-Time
206,2025-03-06 07:05:13,2025-03-06 07:09:15,IP Address,90.216.60.227,100,241,True,2025-03-06 07:09:15,R_2QocsSNGcrpnW5d,,,,,53.1751,-2.5302,anonymous,ZH-T,6776fce71929d9121a964342,somewhat believe,undergraduate (college/University),Daily or more,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may increase,remain the same,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,6776fce71929d9121a964342,67c98f6a6cf9dbacad9b63de,6776fce71929d9121a964342,AWAITING REVIEW,Not Applicable,2025-03-06T12:04:58.526000Z,2025-03-06T12:11:10.138000Z,,2025-03-06T12:11:10.938733Z,372.0,NOCODE,0,"English, Hindi, Tamil, Malayalam",Hinduism,Yes. Both public and private,40,Female,Asian,India,United Kingdom,India,Malayalam,No,Full-Time
207,2025-03-06 08:21:17,2025-03-06 08:25:46,IP Address,157.46.180.47,100,268,True,2025-03-06 08:25:47,R_4g7SubRUygN5tbt,,,,,9.9406,76.2653,anonymous,ZH-T,66d084df9c6a8f9c3f88c32e,strongly believe,graduate school (postgraduate),Daily or more,Yes,definitely increase,definitely increase,remain the same,remain the same,remain the same,definitely increase,definitely increase,definitely increase,may decrease,definitely increase,definitely increase,definitely increase,remain the same,definitely increase,remain the same,definitely increase,66d084df9c6a8f9c3f88c32e,67c9a1361dd447a7dbc10272,66d084df9c6a8f9c3f88c32e,AWAITING REVIEW,Not Applicable,2025-03-06T13:21:13.280000Z,2025-03-06T13:27:45.184000Z,,2025-03-06T13:27:45.769394Z,392.0,NOCODE,5,English,Hinduism,Yes. Private only,34,Female,Asian,India,India,India,English,Yes,Full-Time
208,2025-03-06 08:57:45,2025-03-06 08:59:47,IP Address,173.35.26.195,100,122,True,2025-03-06 08:59:48,R_77PuIjXNae2vGTL,,,,,44.3015,-79.6446,anonymous,ZH-T,668ec4ddc9aed2f8cc62cb28,strongly believe,graduate school (postgraduate),Once a few months,Yes,very likely to decrease,very likely to decrease,may decrease,may increase,may decrease,may decrease,definitely increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,remain the same,remain the same,definitely decrease,definitely decrease,668ec4ddc9aed2f8cc62cb28,67c9a9d2bd7c36ddfd23e06c,668ec4ddc9aed2f8cc62cb28,AWAITING REVIEW,Not Applicable,2025-03-06T13:57:43.650000Z,2025-03-06T14:00:00.314000Z,,2025-03-06T14:00:01.884230Z,137.0,NOCODE,108,"English, Hindi, Spanish",Hinduism,Yes. Both public and private,34,Male,Asian,India,Canada,India,Hindi,No,Full-Time
209,2025-03-06 09:15:38,2025-03-06 09:25:40,IP Address,106.196.20.157,100,602,True,2025-03-06 09:25:41,R_4rS5ipXjMyUyBgI,,,,,12.9753,77.591,anonymous,ZH-T,66cb38b02be1208db3ee9e84,somewhat believe,undergraduate (college/University),Once a few months,Yes,may decrease,may increase,very likely to decrease,may decrease,may decrease,very likely to decrease,very likely to increase,may increase,very likely to increase,may increase,very likely to increase,very likely to increase,very likely to increase,may increase,very likely to decrease,may decrease,66cb38b02be1208db3ee9e84,67c9adf6869251e83658baff,66cb38b02be1208db3ee9e84,AWAITING REVIEW,Not Applicable,2025-03-06T14:15:33.596000Z,2025-03-06T14:26:16.190000Z,,2025-03-06T14:26:16.876594Z,643.0,NOCODE,3,"Hindi, English",Hinduism,Yes. Both public and private,22,Male,Asian,India,India,India,English,No,Full-Time
210,2025-03-06 09:27:29,2025-03-06 09:31:39,IP Address,27.56.52.32,100,250,True,2025-03-06 09:31:40,R_9zqDkrGE2IAcVgo,,,,,23.8354,91.2818,anonymous,ZH-T,67409da3525cfe05680d7f53,somewhat believe,graduate school (postgraduate),Daily or more,Yes,very likely to decrease,remain the same,definitely decrease,remain the same,definitely decrease,may increase,very likely to increase,very likely to increase,very likely to increase,remain the same,definitely increase,very likely to increase,very likely to increase,remain the same,definitely decrease,may increase,67409da3525cfe05680d7f53,67c9b0b5ac055e63012c8416,67409da3525cfe05680d7f53,AWAITING REVIEW,Not Applicable,2025-03-06T14:27:14.916000Z,2025-03-06T14:31:56.695000Z,,2025-03-06T14:31:57.392342Z,282.0,NOCODE,3,English,Hinduism,Yes. Both public and private,36,Male,Asian,India,India,India,Other,No,Full-Time
211,2025-03-06 11:07:37,2025-03-06 11:10:44,IP Address,89.242.153.44,100,186,True,2025-03-06 11:10:47,R_2O6daFyCkMtlWHn,,,,,52.4259,-1.4628,anonymous,ZH-T,665b1cab9e5b84ae1e6d7b0b,somewhat believe,undergraduate (college/University),Once a month,Yes,remain the same,remain the same,may decrease,remain the same,very likely to decrease,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,may decrease,may increase,665b1cab9e5b84ae1e6d7b0b,67c9c834a8bc928993863ea4,665b1cab9e5b84ae1e6d7b0b,AWAITING REVIEW,Not Applicable,2025-03-06T16:07:35.718000Z,2025-03-06T16:11:19.370000Z,,2025-03-06T16:11:20.457056Z,224.0,NOCODE,35,"English, Tamil",Hinduism,Yes. Both public and private,21,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
212,2025-03-06 11:06:13,2025-03-06 11:11:10,IP Address,109.145.243.88,100,296,True,2025-03-06 11:11:11,R_2T8Z8RKtuZJ2Asp,,,,,53.8151,-3.0603,anonymous,ZH-T,676abe0387f2f0992312a5d5,somewhat believe,graduate school (postgraduate),Once a month,Yes,very likely to decrease,definitely decrease,definitely decrease,very likely to increase,very likely to decrease,may decrease,very likely to increase,very likely to increase,very likely to increase,may increase,very likely to increase,definitely increase,very likely to increase,very likely to increase,very likely to decrease,definitely decrease,676abe0387f2f0992312a5d5,67c9c7b7e661d408f7268744,676abe0387f2f0992312a5d5,AWAITING REVIEW,Not Applicable,2025-03-06T16:05:11.231000Z,2025-03-06T16:11:39.051000Z,,2025-03-06T16:11:39.798631Z,388.0,NOCODE,43,English,Hinduism,Yes. Both public and private,25,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
213,2025-03-06 11:10:36,2025-03-06 11:14:35,IP Address,217.253.6.74,100,238,True,2025-03-06 11:14:37,R_8GTiiGbBJstBYzf,,,,,50.5439,8.9912,anonymous,ZH-T,65b6627c85439a8ee27c5088,somewhat believe,undergraduate (college/University),Once a week,Yes,remain the same,remain the same,may decrease,may decrease,very likely to decrease,may decrease,may increase,may increase,very likely to increase,may increase,remain the same,may increase,may increase,may increase,very likely to decrease,may decrease,65b6627c85439a8ee27c5088,67c9c8f39cf36a11f2a6e54b,65b6627c85439a8ee27c5088,AWAITING REVIEW,Not Applicable,2025-03-06T16:10:33.685000Z,2025-03-06T16:16:48.276000Z,,2025-03-06T16:16:49.082796Z,375.0,NOCODE,159,"English, Hindi, Nepali, German",Hinduism,Yes. Both public and private,26,Male,Asian,Nepal,Germany,Nepal,English,DATA_EXPIRED,Full-Time
214,2025-03-06 12:18:51,2025-03-06 12:22:17,IP Address,99.230.142.37,100,205,True,2025-03-06 12:22:17,R_11Rceex2tDLhSnD,,,,,43.6426,-79.4002,anonymous,ZH-T,66b3993088f66ac4a254d9c0,somewhat believe,graduate school (postgraduate),2-3 times a year,Yes,remain the same,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to increase,very likely to increase,may increase,may increase,remain the same,remain the same,remain the same,remain the same,very likely to decrease,very likely to decrease,66b3993088f66ac4a254d9c0,67c9d8f6446b4cb920012243,66b3993088f66ac4a254d9c0,TIMED-OUT,Not Applicable,2025-03-06T17:18:49.564000Z,,,,28202.0,,143,"English, Hindi",Hinduism,Yes. Private only,29,Female,Asian,India,Canada,India,English,No,Full-Time
215,2025-03-06 12:16:55,2025-03-06 12:26:03,IP Address,73.47.180.229,100,548,True,2025-03-06 12:26:04,R_5pY7S9Ard5heQkG,,,,,42.3649,-71.0987,anonymous,ZH-T,676495cbf7df0fac8536e1a4,strongly believe,graduate school (postgraduate),Almost never,Yes,remain the same,remain the same,may decrease,definitely increase,very likely to decrease,definitely increase,very likely to increase,very likely to increase,very likely to increase,very likely to increase,remain the same,remain the same,remain the same,very likely to increase,very likely to decrease,definitely increase,676495cbf7df0fac8536e1a4,67c9d8355ea8ba7a5a107eda,676495cbf7df0fac8536e1a4,AWAITING REVIEW,Not Applicable,2025-03-06T17:16:35.356000Z,2025-03-06T17:28:57.860000Z,,2025-03-06T17:28:59.991311Z,743.0,NOCODE,3,"English, Hindi, Nepali",Hinduism,Yes. Private only,28,Female,Asian,Nepal,United States,Nepal,Nepali,Yes,DATA_EXPIRED
216,2025-03-06 12:24:57,2025-03-06 12:27:27,IP Address,173.88.86.58,100,149,True,2025-03-06 12:27:27,R_1v2jvKXveHDeEWd,,,,,40.0536,-83.0115,anonymous,ZH-T,65d7c9fdefea03cdea4cd765,strongly believe,graduate school (postgraduate),Once a month,Yes,may decrease,remain the same,very likely to decrease,remain the same,may decrease,may decrease,definitely increase,very likely to increase,definitely increase,definitely increase,very likely to increase,very likely to increase,remain the same,remain the same,may decrease,very likely to decrease,65d7c9fdefea03cdea4cd765,67c9da4fd68f73f82fbec2c1,65d7c9fdefea03cdea4cd765,AWAITING REVIEW,Not Applicable,2025-03-06T17:24:54.567000Z,2025-03-06T17:27:55.819000Z,,2025-03-06T17:27:56.604977Z,182.0,NOCODE,103,English,Hinduism,Yes. Private only,22,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
217,2025-03-06 13:02:05,2025-03-06 13:06:44,IP Address,103.41.39.176,100,279,True,2025-03-06 13:06:45,R_9TKKHxexMiOlI9d,,,,,30.3388,76.3906,anonymous,ZH-T,65f33eac2188bfcd9fdf01a3,strongly believe,undergraduate (college/University),Once a month,Yes,remain the same,may increase,very likely to decrease,remain the same,remain the same,may increase,definitely increase,may increase,very likely to increase,may increase,remain the same,remain the same,remain the same,remain the same,remain the same,very likely to increase,65f33eac2188bfcd9fdf01a3,67c9e30361fc8ffc9bd1cb04,65f33eac2188bfcd9fdf01a3,AWAITING REVIEW,Not Applicable,2025-03-06T18:01:39.008000Z,2025-03-06T18:07:08.862000Z,,2025-03-06T18:07:09.985322Z,330.0,NOCODE,83,"English, Hindi, Punjabi",Hinduism,Yes. Private only,24,Male,Asian,India,India,India,Hindi,Yes,Full-Time
